property_id,name,district,price,beds,baths,area,build_time,location,time_to_school,distance_to_mrt,latitude,longitude,public_facilities,facility_type,costScore,commuteScore,neighborhoodScore,device_id,dwell_time,favorite,update_time
9,275D Compassvale Link,Sengkang,1600,1,0,1001,2007,275D Compassvale Link,28,50,1.38290495731413,103.893713485123,"[{'Buangkok Hawker Centre': '110'}, {'Sengkang Public Library': '973'}, {'PUNGGOL PK': '858'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '63'}]",HDB,0.33,0.68,0.72,device_8,71.65,False,2025-10-28 03:27:25.761993+00:00
74,14 Taman Ho Swee,Clementi,1350,1,0,65,1970,14 Taman Ho Swee,18,650,1.28790461781044,103.83219770269,"[{'Havelock Road Blk 22A/B (Havelock Road Cooked Food Centre)': '286'}, {'library@chinatown': '1448'}, {'GANGES AVE OS': '322'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '470'}]",HDB,0.61,0.88,0.93,device_8,75.57,True,2025-10-28 03:29:07.097104+00:00
71,High Park Residences (27 Fernvale Rd),Sengkang,1100,1,0,581,2019,High Park Residences (27 Fernvale Rd),44,450,1.39533706922149,103.874460340558,"[{'Fernvale Hawker Centre & Market': '490'}, {'FERNVALE PARK': '245'}, {'LABIBA ENTERPRISE PTE. LTD.': '225'}]",Condo,0.89,0.36,0.0,device_8,78.39,False,2025-10-28 03:30:59.450839+00:00
38,318 Bukit Batok Street 32,Bukit Batok,1000,1,0,50,1984,318 Bukit Batok Street 32,54,830,1.36094593781145,103.747282390377,"[{'Bukit Batok West Hawker Centre': '839'}, {'Bukit Batok Public Library': '1262'}, {'BUKIT GOMBAK PARK': '899'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '387'}]",HDB,1.0,0.16,0.81,device_8,74.03,False,2025-10-28 03:32:42.140815+00:00
33,266D Punggol Way,Sengkang,1550,1,1,90,2014,266D Punggol Way,39,150,1.40493960067331,103.89803677792,"[{'One Punggol Hawker Centre': '898'}, {'Punggol Regional Library': '945'}, {'PUNGGOL WATERWAY PK': '1008'}, {'U STARS SUPERMARKET PTE. LTD.': '144'}]",HDB,0.39,0.46,0.72,device_8,41.15,False,2025-10-28 03:33:51.318756+00:00
164,The 101,Rochor,1300,1,0,80,1986,101 Beach Road,49,440,1.29775245086994,103.856949531399,"[{'Queen Street Blk 270 (Albert Centre)': '486'}, {'Central Arts Library': '283'}, {'WAR MEMORIAL PK': '594'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '294'}]",Apartment,0.89,0.28,0.76,device_9,52.11,True,2025-10-28 03:23:34.027063+00:00
121,425 Serangoon Avenue 1,Woodleigh,1400,1,1,250,1989,425 Serangoon Avenue 1,34,520,1.34812643498708,103.876605097771,"[{'Woodleigh Village Hawker Centre': '1053'}, {'Serangoon Public Library': '562'}, {'LORONG ONG LYE PARK': '236'}, {'PRIME SUPERMARKET (1996) PTE LTD': '532'}]",HDB,0.79,0.67,1.0,device_9,76.61,True,2025-10-28 03:25:20.189115+00:00
179,Wing Fong Mansions,Geylang,2000,1,0,200,1997,12 Lorong 14 Geylang,57,920,1.31057552074486,103.879078933752,"[{'Kallang Estate Fresh Market and Food Centre': '655'}, {'Geylang East Public Library': '1068'}, {'MT BATTEN RD/OLD AIRPORT RD OS': '712'}, {'B & S MINI MART PTE. LTD.': '216'}]",Apartment,0.16,0.08,0.75,device_9,43.9,False,2025-10-28 03:26:27.118390+00:00
159,Burlington Square,Rochor,1300,1,0,90,1998,175 Bencoolen St,48,230,1.30224327074302,103.85270021499,"[{'Queen Street Blk 270 (Albert Centre)': '201'}, {'Central Arts Library': '545'}, {'MOUNT EMILY PK': '613'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '414'}]",Apartment,0.89,0.31,0.76,device_9,45.37,True,2025-10-28 03:27:36.975060+00:00
61,"Eng Apartments, 25 Lorong 25A Geylang",Geylang,1200,1,0,150,1995,25 Lorong 25A Geylang,56,280,1.31418513616608,103.882905262718,"[{'Sims Place Blk 49 (Sims Vista Market and Food Centre)': '509'}, {'Geylang East Public Library': '486'}, {'LORONG 40 GEYLANG PG': '721'}, {'YEO HOCK HENG': '132'}]",Apartment,1.0,0.1,0.75,device_9,19.68,False,2025-10-28 03:28:35.221672+00:00
133,Jansen Road,Hougang,1800,1,1,180,1990,Jansen Road,41,1170,1.35989801289876,103.876938309549,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '1018'}, {'Serangoon Public Library': '1140'}, {'RICHARDS AVE PK': '588'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '830'}]",Landed,0.37,0.49,0.89,device_9,8.03,False,2025-10-28 03:29:20.429662+00:00
44,"Astoria Park, 30 Lorong Mydin",Marine Parade,1300,1,0,100,1995,30 Lorong Mydin,57,170,1.32117298606416,103.912052086589,"[{'Eunos Crescent Blk 4A': '872'}, {'Marine Parade Public Library': '1833'}, {'LORONG MELAYU PARK': '435'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '345'}]",Condo,0.89,0.08,0.96,device_9,44.53,False,2025-10-28 03:30:40.290881+00:00
101,The Esparis,Pasir Ris,1350,1,0,129,2006,The Esparis,52,240,1.36952303141664,103.959709933099,"[{'Pasir Ris Central Hawker Centre': '1005'}, {'Pasir Ris Public Library': '1185'}, {'PASIR RIS TOWN PK': '847'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '131'}]",Condo,0.84,0.21,0.97,device_9,69.09,False,2025-10-28 03:32:20.965502+00:00
123,Robertson Edge,Orchard,2000,1,1,195,2008,"18 Tong Watt Rd, Singapore 238010",55,620,1.29309229152325,103.840538564538,"[{'Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)': '541'}, {'library@orchard': '814'}, {'JUBILEE PARK (FCP)': '480'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '243'}]",Apartment,0.16,0.13,0.63,device_9,65.83,False,2025-10-28 03:33:46.518425+00:00
75,568 Hougang Street 51,Hougang,850,1,0,150,1995,568 Hougang Street 51,61,70,1.37809190365927,103.888989977015,"[{'Buangkok Hawker Centre': '681'}, {'Cheng San Public Library': '809'}, {'JLN NAUNG PG': '1035'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '181'}]",HDB,0.99,0.35,0.8,device_10,72.93,False,2025-10-28 03:24:02.184239+00:00
71,High Park Residences (27 Fernvale Rd),Sengkang,1100,1,0,581,2019,High Park Residences (27 Fernvale Rd),64,450,1.39533706922149,103.874460340558,"[{'Fernvale Hawker Centre & Market': '490'}, {'FERNVALE PARK': '245'}, {'LABIBA ENTERPRISE PTE. LTD.': '225'}]",Condo,0.97,0.2,0.0,device_10,15.22,False,2025-10-28 03:24:50.287578+00:00
319,2 Room (2I) HDB for Rent in 998B Buangkok Crescent,Hougang,2000,1,1,505,2018,998B Buangkok Crescent,62,832,1.38410075238235,103.88050459967,"[{'Fernvale Hawker Centre & Market': '927'}, {'Sengkang Public Library': '1793'}, {'MUGLISTON PK PG': '325'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '383'}]",HDB,0.9,0.3,0.8,device_10,56.19,False,2025-10-28 03:26:19.693297+00:00
467,Common Room (HDB) for Rent in 588A Ang Mo Kio Street 52 (E),Ang Mo Kio South,990,1,0,180,2011,588A Ang Mo Kio Street 52 561588,68,426,1.37207688864036,103.852786139342,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '201'}, {'Ang Mo Kio Public Library': '856'}, {'ANG MO KIO TOWN GARDEN EAST': '324'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '138'}]",HDB,0.98,0.0,1.0,device_10,73.07,False,2025-10-28 03:28:01.928075+00:00
312,2 Room (2I) HDB for Rent in 453A Fernvale Road,Sengkang,2800,1,1,496,2015,453A Fernvale Road,66,290,1.39447883247668,103.875558391505,"[{'Fernvale Hawker Centre & Market': '345'}, {'FERNVALE PARK': '344'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '345'}]",HDB,0.84,0.1,0.0,device_10,25.84,True,2025-10-28 03:29:02.108361+00:00
9,275D Compassvale Link,Sengkang,1600,1,0,1001,2007,275D Compassvale Link,49,50,1.38290495731413,103.893713485123,"[{'Buangkok Hawker Centre': '110'}, {'Sengkang Public Library': '973'}, {'PUNGGOL PK': '858'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '63'}]",HDB,0.0,0.52,0.69,device_11,9.03,False,2025-10-28 03:22:46.518017+00:00
61,"Eng Apartments, 25 Lorong 25A Geylang",Geylang,1200,1,0,150,1995,25 Lorong 25A Geylang,34,280,1.31418513616608,103.882905262718,"[{'Sims Place Blk 49 (Sims Vista Market and Food Centre)': '509'}, {'Geylang East Public Library': '486'}, {'LORONG 40 GEYLANG PG': '721'}, {'YEO HOCK HENG': '132'}]",Apartment,0.5,0.68,0.62,device_11,43.5,False,2025-10-28 03:23:49.449794+00:00
48,"Boonview, 1 Marymount Terrace",Bishan,1500,1,0,80,2003,1 Marymount Terrace,58,940,1.35166519162343,103.84155399401,"[{'Shunfu Road Blk 320 (Shunfu Mart)': '512'}, {'Bishan Public Library': '835'}, {'PEMIMPIN PLACE PG': '228'}, {'SHENG SIONG SUPERMARKET PTE LTD': '612'}]",Condo,0.12,0.42,0.95,device_11,42.17,False,2025-10-28 03:24:57.147814+00:00
59,163 Macpherson Road,Woodleigh,1480,1,1,320,,163 Macpherson Road,40,950,1.32979734310005,103.873755924476,"[{'Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)': '1011'}, {'Geylang East Public Library': '1916'}, {'SIANG KUANG AVE INTERIM PK': '78'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '653'}]",Apartment,0.15,0.62,0.95,device_11,59.77,False,2025-10-28 03:26:15.297212+00:00
33,266D Punggol Way,Sengkang,1550,1,1,90,2014,266D Punggol Way,56,150,1.40493960067331,103.89803677792,"[{'One Punggol Hawker Centre': '898'}, {'Punggol Regional Library': '945'}, {'PUNGGOL WATERWAY PK': '1008'}, {'U STARS SUPERMARKET PTE. LTD.': '144'}]",HDB,0.06,0.45,0.69,device_11,53.98,True,2025-10-28 03:27:46.858671+00:00
170,YCK 332,Woodleigh,1880,1,1,300,,14A Yio Chu Kang Road,34,740,1.35458411311499,103.877789977988,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '1045'}, {'Serangoon Public Library': '749'}, {'BOUNDARY ROAD PARK': '340'}, {'PRIME SUPERMARKET (1996) PTE LTD': '323'}]",Apartment,0.86,0.95,1.0,device_12,55.4,False,2025-10-28 03:23:47.727295+00:00
165,Ever Lodge,Geylang,1150,1,0,80,1999,685 Geylang Road,52,670,1.31498372739716,103.889070236309,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '666'}, {'Geylang East Public Library': '450'}, {'LORONG 40 GEYLANG PG': '153'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '109'}]",Apartment,0.95,0.55,0.54,device_12,7.85,False,2025-10-28 03:24:24.649493+00:00
47,"Coastarina, 510 East Coast Road",Marine Parade,1400,1,0,110,2006,510 East Coast Road,69,870,1.30955905953909,103.918348621431,"[{'Marine Terrace Blk 50A (50A Marine Terrace)': '513'}, {'Marine Parade Public Library': '1121'}, {'JLN BULOH PERINDU PG': '165'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '548'}]",Condo,0.92,0.16,0.92,device_12,67.02,False,2025-10-28 03:25:47.200583+00:00
186,Fuyuen Court,Geylang,1800,1,1,150,1997,22 Lorong 35 Geylang,49,600,1.31592710624422,103.888948723639,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '564'}, {'Geylang East Public Library': '384'}, {'LORONG 40 GEYLANG PG': '257'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '201'}]",Apartment,0.87,0.61,0.54,device_12,62.19,False,2025-10-28 03:27:29.185512+00:00
10,2A Geylang Serai,Geylang,3800,1,1,1033,2010,2A Geylang Serai,57,750,1.31699648623217,103.897748935672,"[{'Geylang Serai Market': '60'}, {'Geylang East Public Library': '1326'}, {'JOO CHIAT TERRACE PK': '524'}, {'EN FROZEN PTE LTD': '39'}]",HDB,0.62,0.43,0.54,device_12,53.72,False,2025-10-28 03:28:41.424436+00:00
179,Wing Fong Mansions,Geylang,2000,1,0,200,1997,12 Lorong 14 Geylang,57,920,1.31057552074486,103.879078933752,"[{'Kallang Estate Fresh Market and Food Centre': '655'}, {'Geylang East Public Library': '1068'}, {'MT BATTEN RD/OLD AIRPORT RD OS': '712'}, {'B & S MINI MART PTE. LTD.': '216'}]",Apartment,0.84,0.43,0.54,device_12,55.62,True,2025-10-28 03:29:55.755610+00:00
223,526 Hougang Avenue 6,Hougang,950,1,0,125,1999,526 Hougang Avenue 6,29,410,1.37440740122225,103.89056383733,"[{'Ci Yuan Hawker Centre': '855'}, {'Cheng San Public Library': '410'}, {'JLN NAUNG PG': '591'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '415'}]",HDB,0.98,0.44,0.95,device_13,16.56,False,2025-10-28 03:23:02.423024+00:00
131,134 Edgedale Plains (A),Punggol,800,1,1,160,2003,134 Edgedale Plains,33,510,1.39233540545797,103.91018078305,"[{'One Punggol Hawker Centre': '1898'}, {'Sengkang Public Library': '1716'}, {""ST ANNE'S WOOD PG"": '721'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '372'}]",HDB,1.0,0.3,1.0,device_13,43.15,False,2025-10-28 03:24:24.451593+00:00
56,"Bellewaters, 31 Anchorvale Crescent",Sengkang,1200,1,0,100,2017,31 Anchorvale Crescent,29,320,1.39912895230728,103.891262504782,"[{'Anchorvale Village Hawker Centre': '406'}, {'Sengkang Public Library': '915'}, {'SENGKANG RIVERSIDE PK': '772'}, {'SHENG SIONG SUPERMARKET PTE LTD': '179'}]",Executive Condo,0.97,0.44,0.67,device_13,29.69,False,2025-10-28 03:25:21.929296+00:00
279,Common Room (HDB) for Rent in 433B Sengkang West Way,Sengkang,850,1,0,120,2014,Sengkang West Way 433B,30,258,1.39388894272879,103.877494624525,"[{'Fernvale Hawker Centre & Market': '248'}, {'Sengkang Public Library': '1938'}, {'FERNVALE PARK': '495'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '318'}]",HDB,0.99,0.41,0.67,device_13,12.5,False,2025-10-28 03:25:50.791504+00:00
308,2 Room (2A) HDB for Rent in 995A Buangkok Crescent,Hougang,2488,1,1,409,2018,995A Buangkok Crescent,32,494,1.38653819652798,103.882403903763,"[{'Fernvale Hawker Centre & Market': '830'}, {'Sengkang Public Library': '1487'}, {'MUGLISTON PK PG': '514'}, {'SHENG SIONG SUPERMARKET PTE LTD': '625'}]",HDB,0.87,0.33,0.95,device_13,51.89,True,2025-10-28 03:27:21.433765+00:00
64,"Yishun Sapphire, 40 Canberra Drive",Sembawang,1300,1,0,150,2002, 40 Canberra Drive,61,390,1.44076527720917,103.830495461097,"[{'Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre)': '1053'}, {'Yishun Public Library': '1357'}, {'NW502D': '280'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '676'}]",Condo,0.78,0.44,0.89,device_14,84.67,False,2025-10-28 03:23:56.147457+00:00
48,"Boonview, 1 Marymount Terrace",Bishan,1500,1,0,80,2003,1 Marymount Terrace,51,940,1.35166519162343,103.84155399401,"[{'Shunfu Road Blk 320 (Shunfu Mart)': '512'}, {'Bishan Public Library': '835'}, {'PEMIMPIN PLACE PG': '228'}, {'SHENG SIONG SUPERMARKET PTE LTD': '612'}]",Condo,0.56,0.59,0.94,device_14,51.39,False,2025-10-28 03:25:14.268393+00:00
199,Common Room (Condo) for Rent in Simsville,Geylang,1400,1,0,100,1998,Simsville,57,358,1.31703114737635,103.890499582849,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '556'}, {'Geylang East Public Library': '520'}, {'GUILLEMARD RD OS': '346'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '291'}]",Condo,0.67,0.5,0.55,device_14,7.23,False,2025-10-28 03:25:59.249159+00:00
203,Master Room (Condo) for Rent in Orchid Park Condominium,Yishun South,1550,1,1,120,1994,Orchid Park Condominium,72,598,1.4123301076417,103.834893081979,"[{'Yishun Park Hawker Centre': '1778'}, {'Yishun Public Library': '1925'}, {'LOWER SELETAR RESERVOIR PARK': '859'}, {'SHENG SIONG SUPERMARKET PTE LTD': '408'}]",Condo,0.5,0.27,1.0,device_14,61.11,True,2025-10-28 03:27:38.610403+00:00
44,"Astoria Park, 30 Lorong Mydin",Marine Parade,1300,1,0,100,1995,30 Lorong Mydin,57,170,1.32117298606416,103.912052086589,"[{'Eunos Crescent Blk 4A': '872'}, {'Marine Parade Public Library': '1833'}, {'LORONG MELAYU PARK': '435'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '345'}]",Condo,0.78,0.5,0.88,device_14,62.35,False,2025-10-28 03:28:58.231766+00:00
408,Common Room (HDB) for Rent in 175 Woodlands Street 13 (C),Woodlands West,1246,1,0,220,,175 Woodlands Street 13 730175,64,427,1.4336190304618,103.777755926451,"[{'Marsiling Mall Hawker Centre': '236'}, {'Woodlands Regional Library': '1032'}, {'WOODLANDS TOWN PK EAST': '379'}, {'SHENG SIONG SUPERMARKET PTE LTD': '221'}]",HDB,0.81,1.0,0.8,device_15,38.49,False,2025-10-28 03:23:13.748913+00:00
377,Common Room (HDB) for Rent in 581 Woodlands Drive 16,Woodlands East,750,1,0,150,1998,581 Woodlands Drive 16 730581,90,459,1.42989030003699,103.796403905753,"[{'Kampung Admiralty Hawker Centre': '1191'}, {'Woodlands Regional Library': '1198'}, {'WOODLANDS HEALING GARDEN': '672'}, {'SHENG SIONG SUPERMARKET PTE LTD': '269'}]",HDB,0.98,0.07,0.67,device_15,18.61,True,2025-10-28 03:24:02.240658+00:00
393,Common Room (HDB) for Rent in 787C Woodlands Crescent,Woodlands East,1200,1,0,120,,787C Woodlands Crescent 733787,72,465,1.4448677578465,103.801173705124,"[{'Kampung Admiralty Hawker Centre': '568'}, {'Woodlands Regional Library': '1922'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '347'}]",HDB,0.83,0.71,0.0,device_15,52.37,False,2025-10-28 03:25:25.493767+00:00
477,Common Room (HDB) for Rent in 889D Woodlands Drive 50,Woodlands East,700,1,0,100,2017,889D Woodlands Drive 50 734889,71,627,1.43778127256862,103.792079496533,"[{'Kampung Admiralty Hawker Centre': '985'}, {'Woodlands Regional Library': '648'}, {'WOODLANDS HEALING GARDEN': '1407'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '341'}]",HDB,1.0,0.75,0.67,device_15,38.62,True,2025-10-28 03:26:29.955042+00:00
493,Common Room (HDB) for Rent in 408 Woodlands Street 41 (B),Woodlands West,1140,1,0,160,,408 Woodlands Street 41 730408,68,449,1.4288525321363,103.772369185878,"[{'Marsiling Mall Hawker Centre': '983'}, {'Woodlands Regional Library': '1758'}, {'MARSILING PARK': '1007'}, {'SHENG SIONG SUPERMARKET PTE LTD': '319'}]",HDB,0.85,0.86,0.8,device_15,71.66,False,2025-10-28 03:28:13.771265+00:00
184,30A Norris Road,Rochor,1800,1,1,180,,30A Norris Road,82,420,1.30785258231089,103.853894488468,"[{'Berseh Food Centre': '337'}, {'Central Arts Library': '1132'}, {'ROWELL RD OS': '123'}, {'MUSTAFA HOLDINGS PTE LTD': '290'}]",Apartment,0.96,0.36,0.41,device_16,53.35,False,2025-10-28 03:23:27.793323+00:00
517,Studio Condo for Rent in Soleri @ Sinaran,Kampong Java,3900,1,1,581,2011, 6 Sinaran Drive 307468,77,151,1.31943667027954,103.845056202104,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '682'}, {'Toa Payoh Public Library': '1701'}, {'THOMSON RD PG': '381'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '169'}]",Condo,0.82,0.59,1.0,device_16,27.95,False,2025-10-28 03:24:11.591515+00:00
159,Burlington Square,Rochor,1300,1,0,90,1998,175 Bencoolen St,69,230,1.30224327074302,103.85270021499,"[{'Queen Street Blk 270 (Albert Centre)': '201'}, {'Central Arts Library': '545'}, {'MOUNT EMILY PK': '613'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '414'}]",Apartment,1.0,0.95,0.41,device_16,7.5,True,2025-10-28 03:24:34.893242+00:00
521,4 Bed Apartment (Condo) for Rent in Race Course 138,Rochor,6000,4,3,1615,2004,138 Race Course Road 218591,81,352,1.30981878209749,103.852299645522,"[{'Buffalo Road Blk 665 (Tekka Centre/Zhu Jiao Market)': '444'}, {'Central Arts Library': '1369'}, {'ROWELL RD OS': '322'}, {'MUSTAFA HOLDINGS PTE LTD': '378'}]",Condo,0.67,0.41,0.41,device_16,52.45,False,2025-10-28 03:25:42.537620+00:00
53,"The Plaza, 7500A Beach Road",Rochor,1600,1,0,320,1979,7500A Beach Road,72,490,1.29945374471428,103.860070222609,"[{'Golden Mile Food Centre': '588'}, {'Central Arts Library': '661'}, {'KAMPONG GLAM PK': '464'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '482'}]",Apartment,0.98,0.82,0.41,device_16,36.16,False,2025-10-28 03:26:51.982702+00:00
133,Jansen Road,Hougang,1800,1,1,180,1990,Jansen Road,41,1170,1.35989801289876,103.876938309549,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '1018'}, {'Serangoon Public Library': '1140'}, {'RICHARDS AVE PK': '588'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '830'}]",Landed,0.92,0.52,0.8,device_17,33.96,False,2025-10-28 03:23:27.530636+00:00
55,"Seletar Springs Condominium, 110 Gerald Drive",Hougang,1800,1,0,1356,2001,110 Gerald Drive,36,860,1.38758122074419,103.878483455176,"[{'Fernvale Hawker Centre & Market': '485'}, {'Sengkang Public Library': '1867'}, {'MUGLISTON PK PG': '244'}, {'SHENG SIONG SUPERMARKET PTE LTD': '469'}]",Condo,0.92,0.63,0.8,device_17,59.05,True,2025-10-28 03:24:51.420850+00:00
381,Master Room (HDB) for Rent in 2750 Compassvale Link,Sengkang,1600,1,1,1001,2003,275D Compassvale Link 544275,22,41,1.38290495731413,103.893713485123,"[{'Buangkok Hawker Centre': '110'}, {'Sengkang Public Library': '973'}, {'PUNGGOL PK': '858'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '63'}]",HDB,0.93,0.93,0.67,device_17,34.75,True,2025-10-28 03:25:49.469161+00:00
461,Common Room (HDB) for Rent in 588A Ang Mo Kio Street 52 (D),Ang Mo Kio South,920,1,0,150,2011,588A Ang Mo Kio Street 52 561588,56,426,1.37207688864036,103.852786139342,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '201'}, {'Ang Mo Kio Public Library': '856'}, {'ANG MO KIO TOWN GARDEN EAST': '324'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '138'}]",HDB,0.98,0.2,1.0,device_17,18.01,False,2025-10-28 03:26:30.053393+00:00
94,113 Rivervale Walk,Sengkang,1400,1,0,1076,1998,113 Rivervale Walk,28,190,1.38382743689141,103.901683665212,"[{'Buangkok Hawker Centre': '1001'}, {'Sengkang Public Library': '1156'}, {'PUNGGOL PK': '833'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '122'}]",HDB,0.95,0.8,0.67,device_17,22.74,False,2025-10-28 03:27:20.239345+00:00
267,Common Room (HDB) for Rent in 588A Ang Mo Kio Street 52 (B),Ang Mo Kio South,1140,1,0,180,2011,Ang Mo Kio Street 52,55,426,1.37250018378608,103.853478939329,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '113'}, {'Ang Mo Kio Public Library': '914'}, {'ANG MO KIO TOWN GARDEN EAST': '414'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '48'}]",HDB,0.97,0.22,1.0,device_17,38.81,False,2025-10-28 03:28:30.195060+00:00
245,Common Room (Condo) for Rent in Bellewaters,Sengkang,1100,1,0,100,2017,"Bellewaters, 31 Anchorvale Crescent",29,314,1.39945176036496,103.891015681631,"[{'Anchorvale Village Hawker Centre': '410'}, {'Sengkang Public Library': '959'}, {'SENGKANG RIVERSIDE PK': '744'}, {'SHENG SIONG SUPERMARKET PTE LTD': '153'}]",Condo,0.97,0.78,0.67,device_17,82.12,True,2025-10-28 03:30:14.221371+00:00
140,Common Room @ Kovan Landed,Hougang,850,1,1,150,1998,Kovan,35,850,1.35738209038326,103.879526414029,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '750'}, {'Serangoon Public Library': '1093'}, {'JLN GENENG INTERIM PK': '471'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '502'}]",Landed,0.99,0.65,0.8,device_17,23.13,True,2025-10-28 03:30:59.009891+00:00
387,Common Room (Condo) for Rent in Hundred Pains Residences,Hougang,1300,1,0,100,2019,276 Yio Chu Kang Road 544604,35,414,1.37288099187331,103.877359680293,"[{'Ci Yuan Hawker Centre': '676'}, {'Cheng San Public Library': '1827'}, {'PK VILLAS TERRACE PG': '518'}, {'ANG MO SUPERMARKET PTE LTD': '315'}]",Condo,0.95,0.65,0.8,device_17,60.51,True,2025-10-28 03:32:38.697506+00:00
